nh,param_bound,seed,n_params,popsize,maxiter,fevals,ncores,time_sec,val_nll,auc,bkg_rejection_95,final_valid_fraction,mean_valid_fraction,status
2,6.0,5,27,13,230,2990,8,32.43335294723511,4.6638845469890455,0.8934346380434782,0.59288,1.0,0.9050167224080268,ok
2,7.0,1,27,13,230,2990,8,30.41979193687439,5.131309730327705,0.8795425513043479,0.54519,1.0,0.8434782608695652,ok
2,7.0,2,27,13,230,2990,8,32.35924315452576,4.234686120350619,0.9135469297826088,0.59693,1.0,0.9180602006688964,ok
2,7.0,3,27,13,230,2990,8,32.172064542770386,4.930010807094504,0.8985107211956522,0.60068,1.0,0.8725752508361203,ok
2,7.0,4,27,13,230,2990,8,30.74959683418274,3.864225688091442,0.934173115652174,0.77951,1.0,0.8909698996655517,ok
2,7.0,5,27,13,230,2990,8,30.82367467880249,4.474541862778081,0.8917004201086957,0.46706,1.0,0.876923076923077,ok
3,4.0,1,35,14,214,2996,8,44.24445939064026,5.06620586585758,0.8894091173913043,0.57745,1.0,0.8301068090787718,ok
3,4.0,2,35,14,214,,8,69.54053902626038,1000000000.0,,,,,train_failed
3,4.0,3,35,14,214,2996,8,39.29981255531311,4.316636474542393,0.9152379236956522,0.62391,1.0,0.9145527369826436,ok
3,4.0,4,35,14,214,2996,8,47.57255220413208,4.871981119291112,0.8969766578260869,0.62365,1.0,0.8397863818424567,ok
3,4.0,5,35,14,214,2996,8,40.73819088935852,4.7208281987433445,0.9033717458695653,0.5769,1.0,0.8918558077436582,ok
3,6.0,1,35,14,214,,8,76.62118458747864,1000000000.0,,,,,train_failed
3,6.0,2,35,14,214,2996,8,38.440972328186035,4.80133562190075,0.8901842101086956,0.5711,1.0,0.880173564753004,ok
3,6.0,3,35,14,214,2996,8,37.509180545806885,4.778004320835397,0.8951987463043478,0.55733,1.0,0.8504672897196262,ok
3,6.0,4,35,14,214,2996,8,39.916279315948486,5.225311419713064,0.8929022003260869,0.64137,0.9285714285714286,0.8204272363150868,ok
3,6.0,5,35,14,214,2996,8,33.44356918334961,4.293068267284963,0.8949009513043478,0.54345,1.0,0.8214285714285714,ok
3,7.0,1,35,14,214,2996,8,33.99138283729553,6.370478561468738,0.8401306099999999,0.41711,1.0,0.7787049399198933,ok
3,7.0,2,35,14,214,2996,8,37.887179374694824,4.932519153756623,0.8885035436956522,0.53002,1.0,0.8227636849132175,ok
